samp_id,project_code,coord_y,coord_x,datetime,samp_wdepth_cm,samp_notes,tp_mgkg,m3_p_mgkg,m3_fe_mgkg,m3_al_mgkg,spsc_mgkg,wex_po4_mgkg,soil_primary_flag,soil_primary_flag_details
S00178,WEIP,41.42861,-84.39887,12/17/2021 15:47,NA,Pool 4 center,546.468,28.3,117.957,731.493,62.216,0.398,0,wex_nh3_mgkg-below-detection-limit
S00179,WEIP,41.42861,-84.39887,12/17/2021 15:48,NA,Pool 4 west end,515.568,46,140.149,732.01,45.817,2.783,0,NA
S00180,WEIP,41.42975,-84.40123,12/17/2021 15:54,NA,Floodplain FP west end high,493.776,10.1,120.932,546.478,59.33,0.282,1,wex_nh3_mgkg_ATT_flag
S00182,WEIP,41.42975,-84.40123,12/17/2021 16:00,NA,FP East end lower area,769.698,56.6,313.122,846.174,57.883,2.435,0,NA
S00183,WEIP,41.42965,-84.40032,12/17/2021 16:09,NA,Existing wetland,81.818,45.1,339.736,803.331,65.916,2.027,0,"tn_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S00184,WEIP,41.42975,-84.40123,12/17/2021 16:11,NA,FP under water,687.75,39.1,228.815,757.1,60.537,2.337,0,NA
S00185,WEIP,41.42975,-84.40123,12/17/2021 16:16,NA,FP west end not far from river,577.213,23.5,186.629,639.516,60.226,0.974,0,wex_nh3_mgkg-below-detection-limit
S00186,WEIP,41.42965,-84.40032,12/17/2021 16:21,NA,Existing near river and road,1132.521,134.4,488.529,708.119,-26.046,3.893,1,tp_mgkg_RNG_flag
S00197,VANO,41.486428,-83.909067,4/12/2022 17:16,10,NA,71.702,3.689,42.833,478.116,53.577,NA,1,"m3_fe_mgkg_RNG_flag, tn_mgkg-below-detection-limit"
S00198,VANO,41.486437,-83.90923,4/12/2022 17:12,8,NA,367.3,39.297,156.472,1009.581,85.279,NA,0,NA
S00199,VANO,41.486312,-83.909292,4/12/2022 17:18,10,NA,97.399,6.068,90.518,867.529,98.548,NA,0,NA
S00200,VANO,41.48621,-83.909302,4/12/2022 17:19,0,NA,436.587,20.137,137.187,590.541,55.26,NA,0,NA
S00201,VANO,41.486117,-83.90953,4/12/2022 17:21,10,NA,561.251,49.179,120.047,525.756,17.831,NA,0,NA
S00202,VANO,41.486233,-83.90975,4/12/2022 17:24,10,NA,84.29,5.793,90.181,576.65,65.407,NA,0,NA
S00203,VANO,41.486238,-83.909748,4/12/2022 17:25,0,NA,139.785,11.289,115.859,715.771,77.306,NA,0,NA
S00205,WEIP,41.42839,-84.40201,5/19/2022 14:25,NA,One small puddle,390.291,0.74,70.84,25.73,6,0.127,1,"m3_p_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S00206,WEIP,41.42839,-84.40201,5/19/2022 14:28,NA,Another small puddle,289.496,0.332,73.614,NA,4,0.126,1,"m3_p_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S00207,WEIP,41.42769,-84.40113,5/19/2022 14:42,NA,NA,309.702,9.266,98.455,504.749,54,0.105,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S00208,WEIP,41.42826,-84.40033,5/19/2022 15:04,NA,NA,248.359,4.627,76.306,477.76,54,0.12,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S00209,WEIP,41.42826,-84.40033,5/19/2022 15:08,NA,NA,337.244,10.131,251.243,259.51,34,0.104,1,"m3_fe_mgkg_ATT_flag, wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S00210,WEIP,41.42826,-84.40033,5/19/2022 15:15,NA,NA,324.427,6.723,119.637,22.775,3,0.128,1,"m3_al_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S00211,FORB,41.221049,-84.670901,6/2/2022 15:32,0,NA,687.86,8.236,228.083,1008.195,120.146,0.118,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S00212,FORB,41.221037,-84.67091,6/2/2022 15:36,15,NA,440.443,1.384,1431.022,900.282,181.199,0.121,1,"m3_p_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S00213,FORB,41.221051,-84.670576,6/2/2022 15:45,0,NA,484.525,13.27,421.342,964.708,120.817,0.125,0,wex_po4_mgkg-below-detection-limit
S00214,FORB,41.221092,-84.670591,6/2/2022 15:38,10,NA,382.085,10.44,309.779,1084.683,131.246,0.129,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S00215,FORB,41.221218,-84.669975,6/2/2022 15:57,10,NA,196.946,5.063,1425.294,692.286,153.322,0.119,1,"m3_fe_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S00216,FORB,41.22125,-84.669978,6/2/2022 16:00,0,NA,580.308,11.874,361.764,722.887,91.15,0.112,0,wex_po4_mgkg-below-detection-limit
S00217,FORB,41.221787,-84.671794,6/2/2022 16:48,0,NA,723.012,15.62,184.232,56.319,1.045,4.91,0,wex_nh3_mgkg-below-detection-limit
S00218,FORB,41.221497,-84.671999,6/2/2022 16:58,12,A puddle w very slow trickle flow,428.964,1.118,654.839,59.715,41.988,0.119,1,"m3_p_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S00219,FORB,41.221498,-84.671991,6/2/2022 17:06,0,NA,461.286,17.566,213.932,199.598,17.193,0.344,0,wex_nh3_mgkg-below-detection-limit
S00220,FORB,41.221383,-84.672503,6/2/2022 17:09,0,Found no standing water,380.4,3.138,202.458,889.18,110.16,0.113,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S00221,FORB,41.220326,-84.672946,6/2/2022 17:25,8,Very small pool,425.765,0.957,2340.935,1262.801,273.618,0.121,1,"m3_p_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S00222,FORB,41.220344,-84.672894,6/2/2022 17:27,0,NA,458.525,6.768,247.171,1089.35,131.988,0.106,0,wex_po4_mgkg-below-detection-limit
S00223,FORB,41.220224,-84.672834,6/2/2022 17:29,10,NA,444.136,1.49,1301.65,1265.934,215.913,3.105,1,m3_p_mgkg_RNG_flag
S00224,FORB,41.220218,-84.672855,6/2/2022 17:42,0,NA,512.775,8.266,272.675,1212.883,146.085,0.117,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S00225,FORB,41.220148,-84.672706,6/2/2022 17:52,8,NA,497.61,1.701,2759.082,1156.632,283.833,0.138,1,"m3_fe_mgkg_ATT_flag, wex_po4_mgkg-below-detection-limit"
S00226,FORB,41.220153,-84.672731,6/2/2022 17:53,0,NA,432.733,6.326,248.018,1253.268,151.297,0.114,1,"soil_ec_uscm_RNG_flag, wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S00227,FORB,41.219874,-84.672684,6/2/2022 17:59,16,NA,351.092,6.054,452.893,1259.364,163.611,0.138,0,wex_po4_mgkg-below-detection-limit
S00228,FORB,41.219885,-84.672677,6/2/2022 18:03,0,NA,478.089,9.475,234.554,1328.623,156.055,0.254,1,soil_pH_RNG_flag
S00229,SJRE,41.516928,-84.707567,6/8/2022 14:43,20,NA,611.665,71.798,540.886,716.221,40.377,0.349,0,wex_nh3_mgkg-below-detection-limit
S00230,SJRE,41.516913,-84.707563,6/8/2022 14:47,25,NA,926.079,65.538,887.81,735.056,68.004,0.392,0,NA
S00231,SJRE,41.517012,-84.707668,6/8/2022 14:53,0,NA,1012.944,67.336,377.724,687.567,32.517,1.489,1,"tp_mgkg_RNG_flag, wex_nh3_mgkg-below-detection-limit"
S00232,SJRE,41.517012,-84.70767,6/8/2022 14:55,0,NA,942.806,84.528,531.854,753.069,31.377,1.101,0,wex_nh3_mgkg-below-detection-limit
S00233,SJRE,41.51555,-84.707743,6/8/2022 15:45,0,NA,430.103,59.601,156.994,586.188,16.393,0.562,0,wex_nh3_mgkg-below-detection-limit
S00234,SJRE,41.51555,-84.707743,6/8/2022 15:44,0,NA,428.35,72.717,159.147,584.416,3.193,0.95,0,wex_nh3_mgkg-below-detection-limit
S00235,SJRE,41.515682,-84.707968,6/8/2022 15:33,50,Near sonde location,400.142,38.305,117.934,624.301,39.902,0.105,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S00236,SJRE,41.515672,-84.707938,6/8/2022 15:38,50,Near sonde,380.845,63.536,228.303,714.231,31.107,0.228,0,wex_nh3_mgkg-below-detection-limit
S00237,SJRE,41.515607,-84.705265,6/8/2022 16:32,0,NA,386.943,16.374,389.462,501.132,62.723,0.079,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S00238,SJRE,41.515612,-84.705265,6/8/2022 16:34,0,Replace the QR Code label with internal. QR code was defective (Done! -RM),490.747,18.257,264.395,562.665,60.981,0.114,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S00239,SJRE,41.515597,-84.705265,6/8/2022 16:26,60,NA,277.511,22.936,1821.519,568.523,143.173,0.087,1,"m3_fe_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S00240,SJRE,41.515597,-84.705265,6/8/2022 16:25,60,NA,259.345,21.212,1600.151,487.054,123.289,0.079,1,"m3_fe_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S00241,SJRE,41.517155,-84.709018,6/8/2022 17:10,30,NA,233.067,34.51,529.305,639.269,68.189,0.121,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S00242,SJRE,41.517155,-84.709018,6/8/2022 17:09,30,NA,528.668,41.203,528.036,473.673,42.412,0.335,0,wex_nh3_mgkg-below-detection-limit
S00243,SJRE,41.51727,-84.709198,6/8/2022 17:14,0,NA,297.723,37.479,131.377,534.721,31.187,0.45,0,wex_nh3_mgkg-below-detection-limit
S00244,SJRE,41.517268,-84.7092,6/8/2022 17:13,0,NA,411.653,11.825,125.912,606.561,64.788,0.098,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S00245,OAKW,41.02384,-83.696293,6/15/2022 14:29,0,NA,1059.533,44.4,235.993,827.537,63.65,0.793,1,"tp_mgkg_RNG_flag, wex_nh3_mgkg-below-detection-limit"
S00246,OAKW,41.023832,-83.696345,6/15/2022 14:31,0,NA,1311.342,32.5,187.102,669.655,54.752,0.771,1,"tp_mgkg_RNG_flag, wex_nh3_mgkg-below-detection-limit"
S00247,OAKW,41.023908,-83.696332,6/15/2022 14:33,35,NA,890.811,34.6,335.343,846.941,81.171,0.077,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S00248,OAKW,41.023938,-83.696282,6/15/2022 14:35,35,NA,1078.785,24.1,1024.719,826.688,127.582,0.188,1,tp_mgkg_RNG_flag
S00249,OAKE,41.024738,-83.68506,6/15/2022 15:14,0,NA,646.988,18.1,163.88,931.509,97.97,0.067,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S00250,OAKE,41.02474,-83.685073,6/15/2022 15:16,0,NA,574.983,27.3,190.125,910.881,87.764,0.517,0,wex_nh3_mgkg-below-detection-limit
S00251,OAKE,41.024745,-83.68508,6/15/2022 15:17,70,NA,568.226,17.1,1213.451,914.054,155.046,0.073,1,"m3_fe_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S00252,OAKE,41.024738,-83.685025,6/15/2022 15:19,70,NA,559.677,18.2,1372.23,886.876,159.599,0.078,1,"m3_fe_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S00253,SJRE,41.517083,-84.708932,6/17/2022 13:28,15,NA,683.936,42.7,682.221,671.15,72.169,NA,0,NA
S00254,SJRE,41.517233,-84.70919,6/17/2022 13:32,0,NA,364.862,12.7,95.429,663.445,68.783,NA,0,NA
S00255,SJRE,41.516663,-84.71018,6/17/2022 13:38,2,Only one small puddle,380.914,22.1,329.571,1005.741,111.57,NA,0,NA
S00256,SJRE,41.516563,-84.70978,6/17/2022 13:42,0,NA,419.52,39.8,107.591,628.57,38.282,NA,0,NA
S00257,SJRE,41.516088,-84.708767,6/17/2022 13:47,25,NA,871.075,121.3,651.266,1102.309,41.311,NA,1,m3_al_mgkg_ATT_flag
S00258,SJRE,41.516085,-84.708852,6/17/2022 13:50,0,NA,542.38,71.8,225.769,923.172,46.742,NA,0,NA
S00259,SJRE,41.515637,-84.707945,6/17/2022 13:55,20,Near sonde,398.071,52.4,281.872,850.192,60.844,NA,0,NA
S00260,SJRE,41.515423,-84.707917,6/17/2022 13:58,0,NA,417.002,58.8,93.705,587.869,13.863,NA,0,NA
S00261,SJRE,41.51475,-84.707845,6/17/2022 14:02,4,NA,86.205,4.3,46.534,281.478,30.586,NA,1,m3_fe_mgkg_RNG_flag
S00262,SJRE,41.51469,-84.70779,6/17/2022 14:06,0,NA,585.52,11.2,153.503,527.175,57.832,NA,0,NA
S00263,SJRE,41.514467,-84.708133,6/17/2022 14:10,5,NA,86.354,2.7,100.83,628.601,75.006,NA,0,NA
S00264,SJRE,41.514363,-84.708092,6/17/2022 14:13,0,NA,638.842,6,91.455,707.5,80.263,NA,0,NA
S00265,SJRE,41.513852,-84.707485,6/17/2022 14:18,30,NA,694.866,47.6,612.605,738.761,71.146,NA,0,NA
S00266,SJRE,41.513968,-84.707418,6/17/2022 14:24,0,NA,463.271,7.8,111.646,619.209,69.491,NA,0,NA
S00267,SJRE,41.513842,-84.706695,6/17/2022 14:27,10,NA,658.37,17.5,244.129,594.502,64.253,NA,0,NA
S00268,SJRE,41.513638,-84.705895,6/17/2022 14:36,70,NA,594.079,33.8,453.312,597.168,59.83,NA,0,NA
S00269,SJRE,41.51365,-84.705898,6/17/2022 14:37,0,NA,456.067,15.1,197.255,674.717,73.315,NA,0,NA
S00270,SJRE,41.51373,-84.705228,6/17/2022 14:40,70,NA,355.576,10.8,212.878,486.074,56.77,NA,0,NA
S00271,MAUR,41.41263,-84.02608,5/4/2022 19:22,NA,NA,695.572,21.7,133.774,503.922,43.603,0.121,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S00272,MAUR,41.41263,-84.02608,5/4/2022 19:23,NA,NA,688.965,21,133.719,484.464,42.062,0.115,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S00273,MAUR,41.41263,-84.02608,5/4/2022 19:27,NA,NA,919.114,43.2,239.178,471.196,24.116,0.482,1,wex_nox_mgkg_ATT_flag
S00274,MAUR,41.41263,-84.02608,5/4/2022 19:28,NA,NA,805.296,37.3,243.177,476.449,30.873,0.418,0,wex_nh3_mgkg-below-detection-limit
S00275,MAUR,41.41263,-84.02608,5/4/2022 19:31,NA,NA,681.089,17.4,142.146,455.589,42.811,0.114,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S00276,MAUR,41.41263,-84.02608,5/4/2022 19:32,NA,NA,673.846,15.2,126.014,449.223,43.382,0.118,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S00277,MAUR,41.41263,-84.02608,5/4/2022 19:36,NA,NA,807.591,27.7,131.623,418.294,27.649,0.375,0,wex_nh3_mgkg-below-detection-limit
S00278,MAUR,41.41263,-84.02608,5/4/2022 19:37,NA,NA,804.353,46.1,158.694,433.622,12.516,0.59,0,NA
S00279,MAUR,41.41357,-84.02525,5/4/2022 19:43,NA,NA,879.476,23.5,1001.037,691.584,111.355,0.165,1,"m3_fe_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S00280,MAUR,41.41357,-84.02525,5/4/2022 19:45,NA,QR code flawed so manually entered label,824.602,42.9,1598.501,729.795,129.394,0.175,1,"tn_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S00281,WEIP,41.42796,-84.3993,5/19/2022 15:20,NA,No standing water,614.124,9.6,140.858,101.596,9.844,0.121,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S00282,WEIP,41.42796,-84.3993,5/19/2022 15:21,NA,No standing water,600.576,9.3,134.129,105.525,10.258,0.121,0,wex_po4_mgkg-below-detection-limit
S00283,WEIP,41.42796,-84.3993,5/19/2022 15:25,NA,NA,557.541,9.8,130.842,69.259,5.389,0.115,0,wex_po4_mgkg-below-detection-limit
S00284,WEIP,41.42796,-84.3993,5/19/2022 15:24,NA,NA,758.735,9.5,118.236,86.203,6.966,0.113,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S00285,WEIP,41.42861,-84.39887,5/19/2022 15:36,NA,NA,831.155,62.4,260.358,413.274,-0.494,0.846,1,m3_al_mgkg_ATT_flag
S00286,WEIP,41.42861,-84.39887,5/19/2022 15:40,NA,NA,829.615,66.9,310.066,407.942,-2.88,1.084,1,"m3_al_mgkg_ATT_flag, wex_nh3_mgkg-below-detection-limit"
S00287,WEIP,41.42975,-84.40123,5/19/2022 15:47,NA,The standing water is probably from surface runoff from higher elevation to the south not from the river,1018.01,80.6,393.205,409.53,-11.859,0.601,1,"tp_mgkg_RNG_flag, wex_nh3_mgkg-below-detection-limit"
S00288,WEIP,41.42975,-84.40123,5/19/2022 15:50,NA,NA,943.672,98.4,422.703,528.379,-14.37,0.999,0,wex_nh3_mgkg-below-detection-limit
S00289,WEIP,41.42975,-84.40123,5/19/2022 15:52,NA,About 1.5 m higher elevation. QR code defective so entered it in internal ID,877.232,57.1,320.452,518.378,20.166,0.12,0,wex_po4_mgkg-below-detection-limit
S00290,WEIP,41.42975,-84.40123,5/19/2022 15:58,NA,NA,841.049,55,299.722,448.327,13.042,0.302,0,wex_nh3_mgkg-below-detection-limit
S00291,WEIP,41.42975,-84.40123,5/19/2022 16:01,NA,NA,1116.96,99.5,508.884,427.554,-22.215,5.166,1,tp_mgkg_RNG_flag
S00292,WEIP,41.42975,-84.40123,5/19/2022 16:04,NA,QR code flawed so entered it in internal ID and transferred later,1047.177,92.2,380.841,590.225,-3.334,3.228,1,"tp_mgkg_RNG_flag, wex_nh3_mgkg-below-detection-limit"
S00293,WEIP,41.42975,-84.40123,5/19/2022 16:32,NA,NA,860.998,24.3,142.393,528.082,44.246,0.128,0,wex_po4_mgkg-below-detection-limit
S00294,WEIP,41.42975,-84.40123,5/19/2022 16:34,NA,No standing water,733.808,19.9,136.473,500.799,45.151,0.123,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S00295,WEIP,41.42975,-84.40123,5/19/2022 16:36,NA,No standing water,653.896,90.717,383.392,326.459,-32,1.523,1,"wex_nox_mgkg_ATT_flag, wex_nh3_mgkg-below-detection-limit"
S00296,WEIP,41.42965,-84.40032,5/19/2022 16:45,NA,No standing water. See video on my phone of this location. This site was chosen as about the center of what was recalled as the size and location of this wetland that existed prior to site construction.,436.807,20.822,271.455,585.148,61,0.1,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S00297,SJRE,41.514142,-84.705397,6/17/2022 14:46,7,NA,1132.769,97.4,728.857,717.492,25.339,NA,1,tp_mgkg_RNG_flag
S00298,SJRE,41.513752,-84.705307,6/17/2022 14:43,0,NA,417.598,5.3,133.673,656.927,77.487,NA,0,NA
S00299,SJRE,41.514183,-84.705313,6/17/2022 14:49,0,NA,472.432,24.8,242.364,546.068,51.288,NA,0,NA
S00300,SJRE,41.514655,-84.7069,6/17/2022 14:58,0,No standing water,492.468,15,123.585,884.957,93.49,NA,0,NA
S00331,SJRE,41.514728,-84.70688,6/17/2022 15:10,0,Dry area near pool,509.055,25.4,161.036,1048.116,103.805,NA,0,NA
S00332,SJRE,41.515543,-84.70522,6/17/2022 15:19,70,"Water flowing from this pool today, not pool C. Near sonde",532.229,20.3,980.534,529.499,94.818,NA,0,NA
S00333,SJRE,41.51557,-84.705212,6/17/2022 15:25,0,NA,539.813,15,216.843,584.932,64.171,NA,0,NA
S00334,SJRE,41.515558,-84.705217,6/17/2022 15:29,50,About 3 m upstream of pool b outlet,416.911,13.2,212.762,495.999,55.548,NA,0,NA
S00335,SJRE,41.51719,-84.705125,6/17/2022 15:34,15,Dark water,644.647,26.1,533.034,660.113,79.201,NA,1,tn_mgkg_RNG_flag
S00336,SJRE,41.516878,-84.707467,6/17/2022 15:41,30,NA,981.842,81.6,708.249,810.926,50.762,NA,0,NA
S00337,SJRE,41.516955,-84.707608,6/17/2022 15:46,0,NA,837.123,59.2,298,330.054,-4.835,NA,0,NA
S00338,SJRE,41.517058,-84.707967,6/17/2022 15:51,5,Slow flow,457.766,25.7,430.058,493.526,54.804,NA,0,NA
S00339,SJRE,41.517162,-84.708368,6/17/2022 15:55,25,NA,278.741,33.5,211.796,428.708,27.424,NA,0,NA
S00340,SJRE,41.51825,-84.708613,6/17/2022 16:09,30,Much filamentous algae in the reach,319.196,39.5,310.074,107.623,-9.946,NA,0,NA
S00341,SJRE,41.519013,-84.708793,6/17/2022 16:19,40,NA,503.915,9,67.013,192.122,16.815,NA,0,NA
S00342,SJRE,41.51871,-84.708535,6/17/2022 16:24,30,This is new outlet location made late ast fall. Photo shows NE tile outlet and inlet for Pool B tile.,610.194,53,313.546,273.017,-4.263,NA,0,NA
S00343,SJRE,41.519457,-84.707672,6/17/2022 16:32,2,Only small puddles,498.608,28.6,200.936,150.435,-0.186,NA,0,NA
S00344,SJRE,41.519833,-84.707362,6/17/2022 16:44,35,Larger pool near center of this feature,571.247,24,329.195,681.922,72.565,NA,0,NA
S00345,SJRE,41.520467,-84.707475,6/17/2022 16:52,50,NA,571.363,35.9,612.98,437.966,48.305,NA,0,NA
S00346,OOPR,41.578708,-83.871235,6/21/2022 17:31,0,NA,448.74,92.8,129.819,1497.912,86.32,0.062,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S00347,OOPR,41.578727,-83.872222,6/21/2022 17:36,0,NA,438.413,29.2,301.58,1360.742,143.73,0.045,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S00348,OOPR,41.579185,-83.872368,6/21/2022 17:38,0,NA,180.883,34.6,112.721,1355.36,127.299,0.045,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S00349,OOPR,41.579512,-83.872615,6/21/2022 17:40,0,NA,313.573,31.7,82.838,1233.938,114.544,0.073,0,wex_po4_mgkg-below-detection-limit
S00350,OOPR,41.579188,-83.871532,6/21/2022 17:46,10,NA,880.418,165.8,630.985,2054,104.945,0.11,1,"m3_al_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S00351,OOPR,41.57919,-83.871522,6/21/2022 17:49,0,NA,397.985,182.7,387.231,1058.935,-39.653,0.375,0,NA
S00352,OOPR,41.579428,-83.871425,6/21/2022 17:51,0,NA,694.5,247.5,418.312,933.206,-117.165,2.353,0,wex_nh3_mgkg-below-detection-limit
S00353,OOPR,41.580022,-83.871155,6/21/2022 18:00,20,NA,183.54,35,105.486,959.295,80.941,0.052,0,wex_po4_mgkg-below-detection-limit
S00354,OOPR,41.579948,-83.871208,6/21/2022 18:01,0,NA,628.348,150.6,349.437,1216.26,8.383,1.054,0,wex_nh3_mgkg-below-detection-limit
S00355,OOPR,41.579748,-83.870283,6/21/2022 18:04,4,Just a few shallow puddles,420.904,214,395.554,1475.297,-22.678,1.832,0,wex_nh3_mgkg-below-detection-limit
S00356,OOPR,41.57984,-83.870345,6/21/2022 18:07,0,NA,644.371,143.9,266.167,1463.43,38.904,1.449,0,wex_nh3_mgkg-below-detection-limit
S00357,OOPR,41.580092,-83.86993,6/21/2022 18:10,40,NA,424.28,109.9,344.339,1238.179,51.28,0.278,0,wex_nh3_mgkg-below-detection-limit
S00358,OOPR,41.580198,-83.86962,6/21/2022 18:13,0,NA,1224.56,133.9,324.833,1298.874,33.23,1.445,1,"tp_mgkg_RNG_flag, wex_nh3_mgkg-below-detection-limit"
S00359,OOPR,41.58026,-83.869313,6/21/2022 18:16,0,NA,471.47,61.3,203.601,1559.938,129.034,0.139,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S00360,OOPR,41.579032,-83.868695,6/21/2022 19:24,40,NA,254.202,104.9,306.847,1094.046,37.688,0.196,1,tn_mgkg_RNG_flag
S00361,OOPR,41.57901,-83.868713,6/21/2022 19:27,0,NA,349.15,92,197.836,913.564,23.806,1.803,0,wex_nh3_mgkg-below-detection-limit
S00362,OOPR,41.579348,-83.868217,6/21/2022 19:37,0,NA,280.209,NA,NA,NA,NA,0.097,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
